activity,country,legal_status,notes,topic
drive without MOT,Lithuania,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Luxembourg,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Malaysia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Malta,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Mexico,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Moldova,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Mongolia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Montenegro,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Morocco,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Nepal,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Netherlands,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,New Zealand,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Nigeria,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,North Macedonia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Norway,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Oman,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Pakistan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Paraguay,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Peru,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Philippines,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Poland,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Portugal,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Qatar,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Romania,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Saudi Arabia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Serbia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Singapore,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Slovakia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Slovenia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,South Africa,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,South Korea,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Spain,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Sri Lanka,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Suriname,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Sweden,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Switzerland,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Taiwan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Tanzania,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Thailand,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Tunisia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Turkey,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Uganda,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Ukraine,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,United Arab Emirates,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,United Kingdom,illegal,Driving a vehicle without a valid MOT certificate is illegal in most cases in the UK.,vehicles
drive without MOT,United States,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Uruguay,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Uzbekistan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Venezuela,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Vietnam,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without MOT,Zimbabwe,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Albania,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Algeria,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Argentina,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Armenia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Australia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Austria,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Azerbaijan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Bahrain,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Bangladesh,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Belgium,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Bolivia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Bosnia and Herzegovina,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Brazil,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Bulgaria,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Cambodia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Canada,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Chile,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,China,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Colombia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Croatia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Cuba,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Czech Republic,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Denmark,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Dominican Republic,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Egypt,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Estonia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Ethiopia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Finland,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,France,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Georgia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Germany,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Ghana,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Greece,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Guyana,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Hong Kong,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Hungary,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Iceland,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,India,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Indonesia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Ireland,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Israel,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Italy,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Japan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Jordan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Kazakhstan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Kenya,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Kuwait,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Laos,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Latvia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Lithuania,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Luxembourg,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Malaysia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Malta,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Mexico,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Moldova,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Mongolia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Montenegro,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Morocco,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Nepal,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Netherlands,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,New Zealand,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Nigeria,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,North Macedonia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Norway,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Oman,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Pakistan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Paraguay,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Peru,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Philippines,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Poland,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Portugal,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Qatar,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Romania,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Saudi Arabia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Serbia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Singapore,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Slovakia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Slovenia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,South Africa,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,South Korea,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Spain,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Sri Lanka,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Suriname,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Sweden,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Switzerland,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Taiwan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Tanzania,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Thailand,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Tunisia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Turkey,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Uganda,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Ukraine,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,United Arab Emirates,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,United Kingdom,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,United States,illegal,Driving without license plates is illegal in the US unless covered by temporary registration rules.,vehicles
drive without plates,Uruguay,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Uzbekistan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Venezuela,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Vietnam,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without plates,Zimbabwe,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Albania,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Algeria,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Argentina,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Armenia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Australia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Austria,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Azerbaijan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Bahrain,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Bangladesh,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Belgium,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Bolivia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Bosnia and Herzegovina,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Brazil,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Bulgaria,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Cambodia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Canada,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Chile,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,China,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Colombia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Croatia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Cuba,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Czech Republic,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Denmark,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Dominican Republic,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Egypt,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Estonia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Ethiopia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Finland,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,France,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Georgia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Germany,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Ghana,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Greece,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Guyana,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Hong Kong,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Hungary,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Iceland,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,India,illegal,Driving without a valid Pollution Under Control (PUC) certificate is illegal in India.,vehicles
drive without pollution certificate,Indonesia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Ireland,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Israel,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Italy,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Japan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Jordan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Kazakhstan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Kenya,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Kuwait,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Laos,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Latvia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Lithuania,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Luxembourg,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Malaysia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Malta,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Mexico,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Moldova,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Mongolia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Montenegro,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Morocco,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Nepal,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Netherlands,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,New Zealand,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Nigeria,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,North Macedonia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Norway,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Oman,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Pakistan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Paraguay,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Peru,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Philippines,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Poland,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Portugal,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Qatar,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Romania,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Saudi Arabia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Serbia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Singapore,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Slovakia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Slovenia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,South Africa,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,South Korea,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Spain,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Sri Lanka,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Suriname,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Sweden,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Switzerland,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Taiwan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Tanzania,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Thailand,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Tunisia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Turkey,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Uganda,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Ukraine,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,United Arab Emirates,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,United Kingdom,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,United States,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Uruguay,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Uzbekistan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Venezuela,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Vietnam,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without pollution certificate,Zimbabwe,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Albania,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Algeria,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Argentina,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Armenia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Australia,illegal,Driving an unregistered vehicle is illegal in Australia and can result in fines and vehicle seizure.,vehicles
drive without registration,Austria,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Azerbaijan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Bahrain,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Bangladesh,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Belgium,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Bolivia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Bosnia and Herzegovina,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Brazil,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Bulgaria,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Cambodia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Canada,illegal,Driving an unregistered vehicle is illegal in Canada and subject to fines and penalties.,vehicles
drive without registration,Chile,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,China,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Colombia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Croatia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Cuba,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Czech Republic,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Denmark,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Dominican Republic,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Egypt,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Estonia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Ethiopia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Finland,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,France,illegal,Driving an unregistered vehicle is illegal in France and subject to fines and penalties.,vehicles
drive without registration,Georgia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Germany,illegal,Driving an unregistered vehicle is illegal in Germany and can result in fines and penalties.,vehicles
drive without registration,Ghana,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Greece,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Guyana,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Hong Kong,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Hungary,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Iceland,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,India,illegal,Driving an unregistered vehicle is illegal in India and subject to fines.,vehicles
drive without registration,Indonesia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Ireland,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Israel,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Italy,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Japan,illegal,Driving an unregistered vehicle is illegal in Japan and can lead to fines and penalties.,vehicles
drive without registration,Jordan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Kazakhstan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Kenya,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Kuwait,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Laos,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Latvia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Lithuania,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Luxembourg,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Malaysia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Malta,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Mexico,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Moldova,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Mongolia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Montenegro,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Morocco,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Nepal,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Netherlands,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,New Zealand,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Nigeria,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,North Macedonia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Norway,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Oman,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Pakistan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Paraguay,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Peru,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Philippines,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Poland,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Portugal,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Qatar,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Romania,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
